start_date,end_date,pollster,sponsor,sample_size,population,party,subject,tracking,text,approve,disapprove,url
2020-06-17,2020-06-18,Ipsos (online),ABC News,138,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,90,10,https://abcnews.go.com/Politics/approval-trumps-coronavirus-response-underwater-returns-campaign-trail/story?id=71351241
2020-06-17,2020-06-18,Ipsos (online),ABC News,259,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,6,94,https://abcnews.go.com/Politics/approval-trumps-coronavirus-response-underwater-returns-campaign-trail/story?id=71351241
2020-06-17,2020-06-18,Ipsos (online),ABC News,288,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,40,59,https://abcnews.go.com/Politics/approval-trumps-coronavirus-response-underwater-returns-campaign-trail/story?id=71351241
2020-06-17,2020-06-20,American Research Group,"",1100,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,37,58,https://americanresearchgroup.com/economy/
2020-06-17,2020-06-20,American Research Group,"",257,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,74,22,https://americanresearchgroup.com/economy/
2020-06-17,2020-06-20,American Research Group,"",356,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,9,87,https://americanresearchgroup.com/economy/
2020-06-17,2020-06-20,American Research Group,"",380,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,38,55,https://americanresearchgroup.com/economy/
2020-06-17,2020-06-22,Siena College/NYT Upshot,"",1337,rv,all,Trump,FALSE,"Next, tell me whether you approve or disapprove of the way Donald Trump is handling each of the following issues: - The coronavirus pandemic",38,58,https://scri.siena.edu/wp-content/uploads/2020/06/US0620-Crosstabs062420_84731937.pdf
2020-06-17,2020-06-22,Siena College/NYT Upshot,"",347.62,rv,R,Trump,FALSE,"Next, tell me whether you approve or disapprove of the way Donald Trump is handling each of the following issues: - The coronavirus pandemic",86,12,https://scri.siena.edu/wp-content/uploads/2020/06/US0620-Crosstabs062420_84731937.pdf
2020-06-17,2020-06-22,Siena College/NYT Upshot,"",467.95,rv,D,Trump,FALSE,"Next, tell me whether you approve or disapprove of the way Donald Trump is handling each of the following issues: - The coronavirus pandemic",8,89,https://scri.siena.edu/wp-content/uploads/2020/06/US0620-Crosstabs062420_84731937.pdf
2020-06-17,2020-06-22,Siena College/NYT Upshot,"",441.21,rv,I,Trump,FALSE,"Next, tell me whether you approve or disapprove of the way Donald Trump is handling each of the following issues: - The coronavirus pandemic",33,63,https://scri.siena.edu/wp-content/uploads/2020/06/US0620-Crosstabs062420_84731937.pdf
2020-06-18,2020-06-21,Morning Consult,"",1995,rv,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,38,55,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-18,2020-06-21,Morning Consult,"",630,rv,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,80,15,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-18,2020-06-21,Morning Consult,"",765,rv,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,8,89,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-18,2020-06-21,Morning Consult,"",600,rv,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,33,57,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-18,2020-06-22,Global Strategy Group/GBAO/Navigator Research,"",1313,rv,all,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,42,56,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
2020-06-18,2020-06-22,Global Strategy Group/GBAO/Navigator Research,"",472.68,rv,R,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,82,15,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
2020-06-18,2020-06-22,Global Strategy Group/GBAO/Navigator Research,"",564.59,rv,D,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,10,89,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
2020-06-18,2020-06-22,Global Strategy Group/GBAO/Navigator Research,"",288.86,rv,I,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,30,63,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
2020-06-18,2020-06-24,Nationscape,"",8000,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,39,53,https://www.voterstudygroup.org/covid-19-updates
2020-06-18,2020-06-24,Nationscape,"",2300,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,77,19,https://www.voterstudygroup.org/covid-19-updates
2020-06-18,2020-06-24,Nationscape,"",2800,a,D,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,13,85,https://www.voterstudygroup.org/covid-19-updates
2020-06-18,2020-06-24,Nationscape,"",2300,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,27,51,https://www.voterstudygroup.org/covid-19-updates
2020-06-19,2020-06-21,Morning Consult,Politico,1988,rv,all,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,34,60,https://www.politico.com/f/?id=00000172-e2ee-d07a-a7f7-eeffd9490000
2020-06-19,2020-06-21,Morning Consult,Politico,593,rv,R,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,73,22,https://www.politico.com/f/?id=00000172-e2ee-d07a-a7f7-eeffd9490000
2020-06-19,2020-06-21,Morning Consult,Politico,757,rv,D,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,8,88,https://www.politico.com/f/?id=00000172-e2ee-d07a-a7f7-eeffd9490000
2020-06-19,2020-06-21,Morning Consult,Politico,638,rv,I,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,29,63,https://www.politico.com/f/?id=00000172-e2ee-d07a-a7f7-eeffd9490000
2020-06-19,2020-06-22,YouGov,Huffington Post,1000,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,41,51,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
2020-06-19,2020-06-22,YouGov,Huffington Post,236,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,81,11,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
2020-06-19,2020-06-22,YouGov,Huffington Post,358,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,11,86,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
2020-06-19,2020-06-22,YouGov,Huffington Post,394,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,35,51,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
2020-06-21,2020-06-23,YouGov,Economist,1500,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,39,51,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
2020-06-21,2020-06-23,YouGov,Economist,389,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,84,13,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
2020-06-21,2020-06-23,YouGov,Economist,531,a,D,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,15,79,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
2020-06-21,2020-06-23,YouGov,Economist,576,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,29,54,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
2020-06-22,2020-06-23,HarrisX,Hill.TV,951,rv,all,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,43,57,https://thehill.com/hilltv/what-americas-thinking/505465-poll-record-number-of-voter-disapprove-of-trumps-handling-of
2020-06-22,2020-06-23,HarrisX,Hill.TV,304,rv,R,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,76,24,https://thehill.com/hilltv/what-americas-thinking/505465-poll-record-number-of-voter-disapprove-of-trumps-handling-of
2020-06-22,2020-06-23,HarrisX,Hill.TV,352,rv,D,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,15,85,https://thehill.com/hilltv/what-americas-thinking/505465-poll-record-number-of-voter-disapprove-of-trumps-handling-of
2020-06-22,2020-06-23,HarrisX,Hill.TV,276,rv,I,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,43,57,https://thehill.com/hilltv/what-americas-thinking/505465-poll-record-number-of-voter-disapprove-of-trumps-handling-of
2020-06-22,2020-06-23,Ipsos (online),Reuters,1115,a,all,Trump,FALSE,Do you approve or disapprove about the way Donald Trump is handling the following issues? Coronavirus/COVID-19,37,58,https://www.reuters.com/article/us-usa-election-trump-poll/approval-of-trumps-coronavirus-response-sinks-to-lowest-on-record-amid-surge-in-cases-reuters-ipsos-poll-idUSKBN23V1FY
2020-06-22,2020-06-28,Hart Research Associates,Protect Our Care,1000,lv,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump (FORM A: is dealing) (FORM B: has dealt) with the coronavirus?,40,60,https://www.protectourcare.org/wp-content/uploads/2020/06/FI12961-POC-Covid-19-June-2020.pdf
2020-06-23,2020-06-23,Data for Progress,"",855,a,all,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",45.56,50.02,https://docs.google.com/spreadsheets/d/1jqgTFa89Ef_7Nx_s5CqGj_aYciJkukoSnihIjoU8r4I/edit
2020-06-23,2020-06-23,Data for Progress,"",378,a,R,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",84.67,13.16,https://docs.google.com/spreadsheets/d/1jqgTFa89Ef_7Nx_s5CqGj_aYciJkukoSnihIjoU8r4I/edit
2020-06-23,2020-06-23,Data for Progress,"",369,a,D,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",17.95,78.46,https://docs.google.com/spreadsheets/d/1jqgTFa89Ef_7Nx_s5CqGj_aYciJkukoSnihIjoU8r4I/edit
2020-06-23,2020-06-26,YouGov,CBS News,2009,a,all,Trump,FALSE,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,41,59,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
2020-06-23,2020-06-26,YouGov,CBS News,504,a,R,Trump,FALSE,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,83,17,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
2020-06-23,2020-06-26,YouGov,CBS News,646,a,D,Trump,FALSE,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,11,89,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
2020-06-23,2020-06-26,YouGov,CBS News,588,a,I,Trump,FALSE,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,41,59,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
